year_start,year_end,author,score
1993,1997,末成 和夫,0.00998003992015968
1993,1997,谷本 昌太,0.00998003992015968
1993,1997,金本 繁晴,0.00998003992015968
1993,1997,三井 俊介,0.005988023952095808
1993,1997,井上 喬,0.005988023952095808
1993,1997,岸 聰太郎,0.005988023952095808
1993,1997,島津 武,0.005988023952095808
1993,1997,三代 恭広,0.005988023952095808
1993,1997,土佐 典照,0.011976047904191616
1993,1997,堀江 修二,0.011976047904191616
1993,1997,細谷 達夫,0.005988023952095808
1993,1997,三島 秀夫,0.007984031936127744
1993,1997,武内 素子,0.007984031936127744
1993,1997,竹村 成三,0.007984031936127744
1993,1997,西村 顕,0.007984031936127744
1993,1997,近藤 恭一,0.02395209580838323
1993,1997,三枝 維彦,0.001996007984031936
1993,1997,原田 倫夫,0.001996007984031936
1993,1997,上戸 理志,0.005988023952095808
1993,1997,園本 容子,0.005988023952095808
1993,1997,田邊 幾之助,0.015968063872255488
1993,1997,神守 薫,0.005988023952095808
1993,1997,上田 誠之助,0.001996007984031936
1993,1997,松田 茂樹,0.001996007984031936
1993,1997,上田 護国,0.015968063872255488
1993,1997,井本 吉彦,0.015968063872255488
1993,1997,伊藤 康,0.015968063872255488
1993,1997,小山 淳,0.015968063872255488
1993,1997,川瀬 直樹,0.021956087824351295
1993,1997,松丸 克己,0.015968063872255488
1993,1997,桑原 健治,0.015968063872255488
1993,1997,野本 秀正,0.015968063872255488
1993,1997,高橋 利郎,0.015968063872255488
1993,1997,上野 雄靖,0.001996007984031936
1993,1997,守弘 栄一,0.001996007984031936
1993,1997,下田 雅彦,0.02395209580838323
1993,1997,和田 久継,0.00998003992015968
1993,1997,大森 俊郎,0.02395209580838323
1993,1997,大森 菜奈子,0.005988023952095808
1993,1997,小川 清,0.007984031936127744
1993,1997,岩田 太輔,0.01397205588822355
1993,1997,幡手 泰雄,0.01397205588822355
1993,1997,幸 賢二,0.007984031936127744
1993,1997,梅本 泰史,0.011976047904191616
1993,1997,竹嶋 直樹,0.007984031936127744
1993,1997,辻本 祥子,0.00998003992015968
1993,1997,長野 壮一,0.00998003992015968
1993,1997,高下 秀春,0.007984031936127744
1993,1997,下飯 仁,0.00998003992015968
1993,1997,家藤 治幸,0.011976047904191616
1993,1997,小幡 孝之,0.017964071856287425
1993,1997,秋田 修,0.00998003992015968
1993,1997,鈴木 修,0.011976047904191616
1993,1997,飯村 穣,0.021956087824351295
1993,1997,世古 晴美,0.015968063872255488
1993,1997,中島 有紀,0.015968063872255488
1993,1997,大江田 憲治,0.015968063872255488
1993,1997,山下 伸雄,0.015968063872255488
1993,1997,山本 俊哉,0.015968063872255488
1993,1997,永井 英雄,0.015968063872255488
1993,1997,池上 勝,0.02395209580838323
1993,1997,長谷 篤,0.015968063872255488
1993,1997,中原 民也,0.005988023952095808
1993,1997,久寿米木 一裕,0.00998003992015968
1993,1997,宮城 盛安,0.005988023952095808
1993,1997,馬場 雅幸,0.005988023952095808
1993,1997,中山 重徳,0.00998003992015968
1993,1997,只野 貴光,0.007984031936127744
1993,1997,國井 勝之,0.00998003992015968
1993,1997,山田 百合子,0.005988023952095808
1993,1997,白井 文夫,0.00998003992015968
1993,1997,蓮井 重徳,0.007984031936127744
1993,1997,中島 伸佳,0.003992015968063872
1993,1997,田谷 直俊,0.003992015968063872
1993,1997,須見 洋行,0.003992015968063872
1993,1997,中島 基雄,0.001996007984031936
1993,1997,渡会 輝夫,0.001996007984031936
1993,1997,中嶋 實,0.005988023952095808
1993,1997,中川 秀幸,0.017964071856287425
1993,1997,久保 直哉,0.005988023952095808
1993,1997,加藤 肇一,0.005988023952095808
1993,1997,中川 優,0.011976047904191616
1993,1997,園田 頼和,0.007984031936127744
1993,1997,土谷 紀美,0.007984031936127744
1993,1997,木田 建次,0.011976047904191616
1993,1997,森村 茂,0.005988023952095808
1993,1997,西村 賢了,0.007984031936127744
1993,1997,西迫 博行,0.005988023952095808
1993,1997,小林 信也,0.03992015968063872
1993,1997,小林 正樹,0.011976047904191616
1993,1997,浜田 由紀雄,0.011976047904191616
1993,1997,蓼沼 誠,0.02994011976047904
1993,1997,近藤 洋大,0.011976047904191616
1993,1997,中村 和夫,0.007984031936127744
1993,1997,今野 由信,0.005988023952095808
1993,1997,前川 恵美,0.005988023952095808
1993,1997,天野 義文,0.007984031936127744
1993,1997,黒澤 尋,0.007984031936127744
1993,1997,中村 智美,0.015968063872255488
1993,1997,宮崎 紀子,0.01397205588822355
1993,1997,宮脇 美津子,0.011976047904191616
1993,1997,柳内 敏靖,0.015968063872255488
1993,1997,水間 智哉,0.01397205588822355
1993,1997,清川 良文,0.015968063872255488
1993,1997,福田 潔,0.021956087824351295
1993,1997,若井 芳則,0.015968063872255488
1993,1997,長野 知子,0.015968063872255488
1993,1997,中村 欽一,0.00998003992015968
1993,1997,吉田 清,0.011976047904191616
1993,1997,秋山 裕一,0.00998003992015968
1993,1997,稲橋 正明,0.011976047904191616
1993,1997,野呂 二三,0.007984031936127744
1993,1997,野白 喜久雄,0.00998003992015968
1993,1997,中沢 伸重,0.003992015968063872
1993,1997,原島 俊,0.007984031936127744
1993,1997,大嶋 泰治,0.007984031936127744
1993,1997,中田 久保,0.03393213572854291
1993,1997,中西 載慶,0.00998003992015968
1993,1997,五十嵐 哲朗,0.01397205588822355
1993,1997,伊野本 真彦,0.01397205588822355
1993,1997,佐藤 綾野,0.01397205588822355
1993,1997,喜禎 浩之,0.00998003992015968
1993,1997,坂井 劭,0.02994011976047904
1993,1997,宇宿 恭子,0.01397205588822355
1993,1997,安藤 誠基,0.01397205588822355
1993,1997,山田 隆博,0.00998003992015968
1993,1997,岡崎 幸雄,0.01397205588822355
1993,1997,後藤 拓未,0.00998003992015968
1993,1997,栗山 弥生,0.005988023952095808
1993,1997,穂坂 賢,0.03393213572854291
1993,1997,笠原 幸泰,0.01397205588822355
1993,1997,舘 博,0.01996007984031936
1993,1997,近藤 嘉郎,0.01397205588822355
1993,1997,鈴木 潤二,0.01397205588822355
1993,1997,中田 健美,0.015968063872255488
1993,1997,佐無田 隆,0.015968063872255488
1993,1997,斎藤 久一,0.015968063872255488
1993,1997,渡邉 誠衛,0.015968063872255488
1993,1997,田口 隆信,0.015968063872255488
1993,1997,石川 京子,0.015968063872255488
1993,1997,石川 雄章,0.015968063872255488
1993,1997,高橋 仁,0.015968063872255488
1993,1997,徳田 宏晴,0.003992015968063872
1993,1997,曽我 貴彦,0.003992015968063872
1993,1997,久保 克朗,0.017964071856287425
1993,1997,加藤 美好,0.017964071856287425
1993,1997,吉井 忠,0.017964071856287425
1993,1997,坂本 恭輝,0.017964071856287425
1993,1997,岡田 光司,0.017964071856287425
1993,1997,手塚 信也,0.017964071856287425
1993,1997,杉山 隆一,0.017964071856287425
1993,1997,栗林 直章,0.017964071856287425
1993,1997,近藤 修,0.017964071856287425
1993,1997,齋藤 富男,0.02594810379241517
1993,1997,出永 直樹,0.003992015968063872
1993,1997,吉田 秀恵,0.003992015968063872
1993,1997,五味 勝也,0.007984031936127744
1993,1997,北本 勝ひこ,0.007984031936127744
1993,1997,木村 和弘,0.005988023952095808
1993,1997,熊谷 知栄子,0.007984031936127744
1993,1997,今井 泰彦,0.005988023952095808
1993,1997,山次 信幸,0.005988023952095808
1993,1997,徳武 昌一,0.00998003992015968
1993,1997,鈴木 勝,0.00998003992015968
1993,1997,伊田 尚史,0.011976047904191616
1993,1997,山下 正純,0.011976047904191616
1993,1997,岡崎 直人,0.031936127744510975
1993,1997,木崎 康造,0.03393213572854291
1993,1997,本田 克久,0.011976047904191616
1993,1997,荒巻 功,0.03393213572854291
1993,1997,伊藤 喜之,0.003992015968063872
1993,1997,佐々木 泰子,0.003992015968063872
1993,1997,佐々木 隆,0.003992015968063872
1993,1997,伊藤 寛,0.007984031936127744
1993,1997,呉 周和,0.005988023952095808
1993,1997,李 幼均,0.007984031936127744
1993,1997,童 江明,0.003992015968063872
1993,1997,金 鳳燮,0.005988023952095808
1993,1997,伊藤 康朗,0.007984031936127744
1993,1997,伊藤 清,0.007984031936127744
1993,1997,小関 卓也,0.007984031936127744
1993,1997,伊藤 義文,0.001996007984031936
1993,1997,永井 利郎,0.001996007984031936
1993,1997,佐々木 健,0.001996007984031936
1993,1997,岩永 千尋,0.001996007984031936
1993,1997,佐々木 正治,0.003992015968063872
1993,1997,稲森 和夫,0.003992015968063872
1993,1997,高根 武,0.003992015968063872
1993,1997,佐々木 毅,0.003992015968063872
1993,1997,岩本 徹,0.003992015968063872
1993,1997,王 璋,0.003992015968063872
1993,1997,佐々木 清祐,0.01397205588822355
1993,1997,吉武 正文,0.011976047904191616
1993,1997,岩瀬 利徳,0.01397205588822355
1993,1997,曲渕 哲朗,0.007984031936127744
1993,1997,森川 貴子,0.00998003992015968
1993,1997,渡邊 妙子,0.00998003992015968
1993,1997,福田 秀雄,0.01397205588822355
1993,1997,高田 明,0.00998003992015968
1993,1997,佐伯 宏,0.005988023952095808
1993,1997,山根 善治,0.005988023952095808
1993,1997,武宮 重人,0.015968063872255488
1993,1997,佐藤 俊一,0.017964071856287425
1993,1997,山岡 洋,0.017964071856287425
1993,1997,岩下 和裕,0.017964071856287425
1993,1997,岸 伸彦,0.017964071856287425
1993,1997,戸塚 昭,0.02395209580838323
1993,1997,梅田 紀彦,0.0279441117764471
1993,1997,福田 整,0.017964071856287425
1993,1997,角田 朝子,0.017964071856287425
1993,1997,高宮 義治,0.017964071856287425
1993,1997,佐藤 和夫,0.007984031936127744
1993,1997,大場 俊輝,0.007984031936127744
1993,1997,赤尾 健,0.005988023952095808
1993,1997,須藤 茂俊,0.007984031936127744
1993,1997,佐藤 昭仁,0.01996007984031936
1993,1997,和田 多聞,0.01996007984031936
1993,1997,小島 弥之祐,0.01996007984031936
1993,1997,小関 敏彦,0.01996007984031936
1993,1997,布宮 雅昭,0.01996007984031936
1993,1997,松田 義弘,0.015968063872255488
1993,1997,森岡 裕人,0.015968063872255488
1993,1997,石垣 浩佳,0.015968063872255488
1993,1997,鈴木 弥兵衛,0.01996007984031936
1993,1997,須貝 智,0.01996007984031936
1993,1997,飛塚 幸喜,0.015968063872255488
1993,1997,佐藤 賢次,0.003992015968063872
1993,1997,大西 正巳,0.003992015968063872
1993,1997,鳥井 和之,0.003992015968063872
1993,1997,佐野 芳雄,0.001996007984031936
1993,1997,平野 博之,0.001996007984031936
1993,1997,保坂 徹,0.005988023952095808
1993,1997,斎藤 直人,0.005988023952095808
1993,1997,横塚 弘毅,0.017964071856287425
1993,1997,野崎 一彦,0.005988023952095808
1993,1997,兎束 保之,0.001996007984031936
1993,1997,村松 俊輔,0.001996007984031936
1993,1997,内山 奈々,0.003992015968063872
1993,1997,百瀬 洋夫,0.007984031936127744
1993,1997,藤倉 寛子,0.003992015968063872
1993,1997,内山 裕夫,0.001996007984031936
1993,1997,矢木 修身,0.001996007984031936
1993,1997,内村 泰,0.005988023952095808
1993,1997,小泉 幸道,0.011976047904191616
1993,1997,村 清司,0.01397205588822355
1993,1997,内田 正裕,0.005988023952095808
1993,1997,坂井 拓夫,0.005988023952095808
1993,1997,大屋敷 春夫,0.007984031936127744
1993,1997,高山 卓美,0.005988023952095808
1993,1997,冨田 守,0.003992015968063872
1993,1997,加藤 良,0.003992015968063872
1993,1997,西 賢司,0.003992015968063872
1993,1997,冨田 房男,0.001996007984031936
1993,1997,横田 篤,0.001996007984031936
1993,1997,加藤 博,0.001996007984031936
1993,1997,曹 小紅,0.001996007984031936
1993,1997,加藤 祐樹,0.007984031936127744
1993,1997,原 昌道,0.017964071856287425
1993,1997,吉永 和彦,0.007984031936127744
1993,1997,家村 芳次,0.017964071856287425
1993,1997,片岡 浩平,0.007984031936127744
1993,1997,北村 英三,0.001996007984031936
1993,1997,江口 卯三夫,0.001996007984031936
1993,1997,千田 吉利,0.005988023952095808
1993,1997,吉沢 淑,0.02395209580838323
1993,1997,小月 輝雄,0.005988023952095808
1993,1997,田村 學造,0.005988023952095808
1993,1997,太田 ゆかり,0.003992015968063872
1993,1997,山下 智子,0.007984031936127744
1993,1997,影山 由香里,0.005988023952095808
1993,1997,松永 恒司,0.00998003992015968
1993,1997,原山 文徳,0.001996007984031936
1993,1997,安平 仁美,0.003992015968063872
1993,1997,山崎 豊彦,0.007984031936127744
1993,1997,金子 嘉信,0.005988023952095808
1993,1997,古田 収,0.001996007984031936
1993,1997,羽鹿 牧太,0.001996007984031936
1993,1997,各国税局鑑定官室,0.001996007984031936
1993,1997,国税庁鑑定企画官室,0.001996007984031936
1993,1997,吉川 茂利,0.007984031936127744
1993,1997,桑原 秀明,0.007984031936127744
1993,1997,福沢 幹雄,0.007984031936127744
1993,1997,近藤 君夫,0.007984031936127744
1993,1997,馬場 茂,0.007984031936127744
1993,1997,大島 秀隆,0.005988023952095808
1993,1997,大澤 実,0.003992015968063872
1993,1997,小泉 武夫,0.01996007984031936
1993,1997,服部 一成,0.007984031936127744
1993,1997,柳田 章,0.005988023952095808
1993,1997,桑畑 進,0.003992015968063872
1993,1997,角田 潔和,0.01996007984031936
1993,1997,進藤 斉,0.00998003992015968
1993,1997,鈴木 大介,0.007984031936127744
1993,1997,吉田 集而,0.005988023952095808
1993,1997,山下 勝,0.005988023952095808
1993,1997,稲山 栄三,0.005988023952095808
1993,1997,西光 伸二,0.005988023952095808
1993,1997,周 栄清,0.003992015968063872
1993,1997,川野 一之,0.003992015968063872
1993,1997,王 杰,0.003992015968063872
1993,1997,和久 豊,0.005988023952095808
1993,1997,村井 総一郎,0.005988023952095808
1993,1997,管間 誠之助,0.005988023952095808
1993,1997,鄭 建昌,0.005988023952095808
1993,1997,四方田 淳,0.001996007984031936
1993,1997,鳥山 伸一,0.001996007984031936
1993,1997,遠藤 斉,0.007984031936127744
1993,1997,河村 大造,0.003992015968063872
1993,1997,坂本 裕子,0.005988023952095808
1993,1997,後藤 邦康,0.005988023952095808
1993,1997,武藤 彰宣,0.005988023952095808
1993,1997,田島 健一郎,0.005988023952095808
1993,1997,堀 郁郎,0.007984031936127744
1993,1997,奥田 徹,0.007984031936127744
1993,1997,矢嶋 瑞夫,0.007984031936127744
1993,1997,高柳 勉,0.01397205588822355
1993,1997,堀津 浩章,0.011976047904191616
1993,1997,川村 吉也,0.015968063872255488
1993,1997,木股 由貴,0.011976047904191616
1993,1997,江藤 義春,0.017964071856287425
1993,1997,矢橋 裕一,0.011976047904191616
1993,1997,赤野 裕文,0.011976047904191616
1993,1997,高見澤 一裕,0.011976047904191616
1993,1997,塚田 定清,0.001996007984031936
1993,1997,蟹江 松雄,0.001996007984031936
1993,1997,塩見 紘一,0.001996007984031936
1993,1997,小関 英一,0.001996007984031936
1993,1997,増井 計彦,0.011976047904191616
1993,1997,武田 俊久,0.011976047904191616
1993,1997,清水 明,0.011976047904191616
1993,1997,増村 威宏,0.001996007984031936
1993,1997,田中 國介,0.001996007984031936
1993,1997,増田 正裕,0.001996007984031936
1993,1997,小村 啓,0.001996007984031936
1993,1997,大坪 研一,0.003992015968063872
1993,1997,清水 博之,0.003992015968063872
1993,1997,福井 希一,0.003992015968063872
1993,1997,矢野 忠徳,0.001996007984031936
1993,1997,大矢 晴彦,0.007984031936127744
1993,1997,天野 勉,0.007984031936127744
1993,1997,島田 和彦,0.007984031936127744
1993,1997,松本 幹治,0.007984031936127744
1993,1997,横倉 修一,0.007984031936127744
1993,1997,大矢 禎一,0.001996007984031936
1993,1997,岡野 浩行,0.001996007984031936
1993,1997,大西 邦男,0.001996007984031936
1993,1997,田中 直樹,0.001996007984031936
1993,1997,大隅 良典,0.001996007984031936
1993,1997,馬場 美鈴,0.001996007984031936
1993,1997,宇都宮 仁,0.001996007984031936
1993,1997,安井 孝,0.007984031936127744
1993,1997,鈴木 崇,0.007984031936127744
1993,1997,高原 康生,0.007984031936127744
1993,1997,新津 真紀,0.001996007984031936
1993,1997,小針 致,0.005988023952095808
1993,1997,富田 実,0.001996007984031936
1993,1997,山本 澄人,0.001996007984031936
1993,1997,小原 昭,0.00998003992015968
1993,1997,逸見 彰則,0.00998003992015968
1993,1997,浜崎 幸男,0.00998003992015968
1993,1997,瀬戸口 真治,0.00998003992015968
1993,1997,間世田 春作,0.00998003992015968
1993,1997,高峯 和則,0.00998003992015968
1993,1997,杜 連祥,0.015968063872255488
1993,1997,横山 直行,0.011976047904191616
1993,1997,田中 一良,0.011976047904191616
1993,1997,小林 武一,0.00998003992015968
1993,1997,徳満 健二,0.00998003992015968
1993,1997,新山 拓男,0.00998003992015968
1993,1997,森 将士,0.00998003992015968
1993,1997,高橋 英司,0.00998003992015968
1993,1997,小林 猛,0.00998003992015968
1993,1997,本多 裕之,0.00998003992015968
1993,1997,深谷 伊和男,0.00998003992015968
1993,1997,片山 明美,0.00998003992015968
1993,1997,花井 泰三,0.00998003992015968
1993,1997,西田 淑男,0.00998003992015968
1993,1997,小林 直之,0.003992015968063872
1993,1997,越野 昌平,0.005988023952095808
1993,1997,金田 弘挙,0.005988023952095808
1993,1997,岡本 章子,0.007984031936127744
1993,1997,柳田 藤治,0.007984031936127744
1993,1997,田中 秀夫,0.007984031936127744
1993,1997,小路 博志,0.007984031936127744
1993,1997,尾崎 裕美,0.007984031936127744
1993,1997,瀧瀬 生,0.007984031936127744
1993,1997,田辺 正行,0.007984031936127744
1993,1997,能勢 晶,0.007984031936127744
1993,1997,野々村 英夫,0.001996007984031936
1993,1997,山川 祥秀,0.005988023952095808
1993,1997,海野 剛裕,0.005988023952095808
1993,1997,山田 健一郎,0.00998003992015968
1993,1997,瀧田 正美,0.00998003992015968
1993,1997,山越 純,0.003992015968063872
1993,1997,木下 恵美子,0.003992015968063872
1993,1997,菊地 護,0.003992015968063872
1993,1997,岩下 敦子,0.003992015968063872
1993,1997,河村 幸雄,0.003992015968063872
1993,1997,高橋 裕司,0.003992015968063872
1993,1997,岸本 宗和,0.00998003992015968
1993,1997,後藤 昭二,0.017964071856287425
1993,1997,押田 明成,0.007984031936127744
1993,1997,柳田 藤寿,0.011976047904191616
1993,1997,相馬 英一,0.005988023952095808
1993,1997,篠原 隆,0.011976047904191616
1993,1997,深谷 正裕,0.001996007984031936
1993,1997,荒田 治彦,0.001996007984031936
1993,1997,平松 幹雄,0.005988023952095808
1993,1997,産本 弘之,0.005988023952095808
1993,1997,福崎 智司,0.005988023952095808
1993,1997,福田 典雄,0.005988023952095808
1993,1997,平松 隆司,0.003992015968063872
1993,1997,牛島 重臣,0.003992015968063872
1993,1997,辰巳 宏樹,0.003992015968063872
1993,1997,広常 正人,0.005988023952095808
1993,1997,松浦 一雄,0.005988023952095808
1993,1997,浜地 正昭,0.011976047904191616
1993,1997,竹崎 道代,0.005988023952095808
1993,1997,建部 渉,0.001996007984031936
1993,1997,村治 雅文,0.001996007984031936
1993,1997,張 慶慶,0.001996007984031936
1993,1997,湯 斌,0.001996007984031936
1993,1997,張 栄烈,0.001996007984031936
1993,1997,登 少平,0.001996007984031936
1993,1997,後藤 奈美,0.007984031936127744
1993,1997,樋野 学,0.007984031936127744
1993,1997,正木 一成,0.007984031936127744
1993,1997,渡邊 嘉也,0.007984031936127744
1993,1997,春日 徳彦,0.005988023952095808
1993,1997,渡辺 正平,0.005988023952095808
1993,1997,鎌田 勉,0.005988023952095808
1993,1997,飯野 修一,0.005988023952095808
1993,1997,戸辺 光一朗,0.005988023952095808
1993,1997,白兼 孝雄,0.005988023952095808
1993,1997,斉藤 博之,0.003992015968063872
1993,1997,西澤 直行,0.001996007984031936
1993,1997,谷口 肇,0.001996007984031936
1993,1997,方 心芳,0.001996007984031936
1993,1997,方 聞一,0.001996007984031936
1993,1997,日下部 孝雄,0.005988023952095808
1993,1997,石坂 正勝,0.005988023952095808
1993,1997,米原 稔,0.005988023952095808
1993,1997,貴嶋 俊二,0.005988023952095808
1993,1997,木下 実,0.007984031936127744
1993,1997,窪田 陽子,0.007984031936127744
1993,1997,諏訪 為治,0.007984031936127744
1993,1997,高安 裕子,0.007984031936127744
1993,1997,西谷 尚道,0.001996007984031936
1993,1997,木村 功,0.003992015968063872
1993,1997,松原 保仁,0.003992015968063872
1993,1997,柴崎 博行,0.003992015968063872
1993,1997,谷村 和八郎,0.001996007984031936
1993,1997,東江 昭夫,0.001996007984031936
1993,1997,松山 晃,0.001996007984031936
1993,1997,永ノ尾 信悟,0.001996007984031936
1993,1997,松本 健,0.005988023952095808
1993,1997,神谷 昌宏,0.005988023952095808
1993,1997,福田 央,0.005988023952095808
1993,1997,野村 佳司,0.005988023952095808
1993,1997,森 文彦,0.001996007984031936
1993,1997,鈴木 隆幸,0.001996007984031936
1993,1997,植木 達朗,0.001996007984031936
1993,1997,野田 義治,0.001996007984031936
1993,1997,楊 栄華,0.001996007984031936
1993,1997,横山 正,0.003992015968063872
1993,1997,米山 忠克,0.003992015968063872
1993,1997,赤尾 勝一郎,0.003992015968063872
1993,1997,橋口 知一,0.005988023952095808
1993,1997,藤田 正邦,0.005988023952095808
1993,1997,鈴木 英彌,0.005988023952095808
1993,1997,橋爪 克己,0.001996007984031936
1993,1997,澤野 泰治,0.005988023952095808
1993,1997,神田 晃敬,0.005988023952095808
1993,1997,藤井 史子,0.005988023952095808
1993,1997,深瀬 哲朗,0.003992015968063872
1993,1997,福島 弥一,0.003992015968063872
1993,1997,茂田井 宏,0.003992015968063872
1993,1997,清水 昌,0.001996007984031936
1993,1997,秋元 健吾,0.001996007984031936
1993,1997,狩野 幸信,0.003992015968063872
1993,1997,田中 誠司,0.001996007984031936
1993,1997,磯野 克己,0.001996007984031936
1993,1997,草間 かおる,0.001996007984031936
1993,1997,鎌尾 敦子,0.001996007984031936
1993,1997,竹永 章生,0.001996007984031936
1993,1997,露木 英男,0.001996007984031936
1993,1997,鈴木 徹,0.001996007984031936
1993,1997,長井 直士,0.001996007984031936
1998,2002,Bruce R. THOMAS,0.010224948875255624
1998,2002,Raymond L. RODRIGUEZ,0.010224948875255624
1998,2002,大森 俊郎,0.018404907975460124
1998,2002,後藤 理佐,0.010224948875255624
1998,2002,梶原 康博,0.010224948875255624
1998,2002,高下 秀春,0.010224948875255624
1998,2002,Erlinda I. DIZON,0.006134969325153375
1998,2002,Priscilla C. SANCHEZ,0.006134969325153375
1998,2002,小崎 道雄,0.022494887525562373
1998,2002,岡田 早苗,0.010224948875255624
1998,2002,スローター コリンJ.,0.00408997955010225
1998,2002,林田 安生,0.00408997955010225
1998,2002,西村 賢了,0.010224948875255624
1998,2002,タマン ジョティ,0.0081799591002045
1998,2002,吉田 集而,0.0081799591002045
1998,2002,山中 茂,0.0081799591002045
1998,2002,片岡 二郎,0.0081799591002045
1998,2002,トク トランリン,0.0081799591002045
1998,2002,ホウ ファムタン,0.0081799591002045
1998,2002,関 達治,0.010224948875255624
1998,2002,飯野 久和,0.010224948875255624
1998,2002,三上 重明,0.010224948875255624
1998,2002,佐藤 深雪,0.0081799591002045
1998,2002,天野 仁,0.010224948875255624
1998,2002,尾崎 博巳,0.006134969325153375
1998,2002,岩野 君夫,0.022494887525562373
1998,2002,磯谷 敦子,0.0081799591002045
1998,2002,三代 恭広,0.006134969325153375
1998,2002,勝部 拓矢,0.006134969325153375
1998,2002,岩本 正俊,0.006134969325153375
1998,2002,青木 伸浩,0.006134969325153375
1998,2002,三枝 敬明,0.00408997955010225
1998,2002,堀井 恒,0.00408997955010225
1998,2002,大庭 理一郎,0.00408997955010225
1998,2002,上原 泰樹,0.010224948875255624
1998,2002,中沢 伸重,0.02862985685071575
1998,2002,伊藤 俊彦,0.010224948875255624
1998,2002,松永 隆司,0.010224948875255624
1998,2002,高橋 仁,0.018404907975460124
1998,2002,上東 治彦,0.030674846625766874
1998,2002,中川 悦子,0.016359918200409
1998,2002,中村 幸生,0.01226993865030675
1998,2002,久武 睦夫,0.0081799591002045
1998,2002,久武 陸夫,0.006134969325153375
1998,2002,加藤 麗奈,0.014314928425357875
1998,2002,味園 春雄,0.022494887525562373
1998,2002,小島 有理,0.014314928425357875
1998,2002,山崎 祐三,0.0081799591002045
1998,2002,森山 洋憲,0.022494887525562373
1998,2002,永田 信治,0.022494887525562373
1998,2002,河本 織江,0.014314928425357875
1998,2002,溝渕 正晃,0.01226993865030675
1998,2002,菅野 信男,0.016359918200409
1998,2002,関 美緒,0.014314928425357875
1998,2002,鶴田 望,0.006134969325153375
1998,2002,下林 義昭,0.0081799591002045
1998,2002,吉川 修司,0.016359918200409
1998,2002,富永 一哉,0.016359918200409
1998,2002,浅野 行蔵,0.016359918200409
1998,2002,田村 吉史,0.016359918200409
1998,2002,中原 克巳,0.0081799591002045
1998,2002,吉田 清,0.01226993865030675
1998,2002,吉留 朋尚,0.0081799591002045
1998,2002,牧 則光,0.0081799591002045
1998,2002,米玉利 隆,0.0081799591002045
1998,2002,中台 忠信,0.00408997955010225
1998,2002,山口 典男,0.00408997955010225
1998,2002,荒木 淳,0.00408997955010225
1998,2002,中島 雅樹,0.002044989775051125
1998,2002,鮫島 吉廣,0.01226993865030675
1998,2002,中川 優,0.006134969325153375
1998,2002,張 文学,0.006134969325153375
1998,2002,木田 建次,0.006134969325153375
1998,2002,森村 茂,0.006134969325153375
1998,2002,中川 良二,0.0081799591002045
1998,2002,八十川 大輔,0.0081799591002045
1998,2002,奥村 幸広,0.006134969325153375
1998,2002,池田 隆幸,0.006134969325153375
1998,2002,長島 浩二,0.0081799591002045
1998,2002,中村 智美,0.010224948875255624
1998,2002,古川 幸子,0.014314928425357875
1998,2002,柳内 敏靖,0.014314928425357875
1998,2002,水間 智哉,0.016359918200409
1998,2002,清川 良文,0.014314928425357875
1998,2002,若井 芳則,0.018404907975460124
1998,2002,中村 澄子,0.002044989775051125
1998,2002,大坪 研一,0.002044989775051125
1998,2002,中村 考志,0.018404907975460124
1998,2002,佐藤 健司,0.018404907975460124
1998,2002,大槻 耕三,0.018404907975460124
1998,2002,大西 博司,0.02044989775051125
1998,2002,岡田 寿,0.02044989775051125
1998,2002,森 治彦,0.02044989775051125
1998,2002,澤田 小百合,0.018404907975460124
1998,2002,田代 操,0.018404907975460124
1998,2002,鍜治谷 孝,0.018404907975460124
1998,2002,高木 誠一,0.02044989775051125
1998,2002,中村 誉哉,0.002044989775051125
1998,2002,大塚 敬,0.002044989775051125
1998,2002,中村 輝也,0.016359918200409
1998,2002,小川 慶治,0.01226993865030675
1998,2002,山中 寿城,0.01226993865030675
1998,2002,山内 徹,0.010224948875255624
1998,2002,岡本 匡史,0.016359918200409
1998,2002,川北 貞夫,0.022494887525562373
1998,2002,矢野 駿太郎,0.010224948875255624
1998,2002,高橋 康次郎,0.032719836400818
1998,2002,黒瀬 直孝,0.014314928425357875
1998,2002,中林 徹,0.00408997955010225
1998,2002,坪内 一夫,0.00408997955010225
1998,2002,栗田 修,0.00408997955010225
1998,2002,今村 武司,0.018404907975460124
1998,2002,伊藤 佐央里,0.018404907975460124
1998,2002,内山 博文,0.018404907975460124
1998,2002,大嶋 泰治,0.018404907975460124
1998,2002,大谷 知子,0.018404907975460124
1998,2002,奥野 陽子,0.018404907975460124
1998,2002,杉野 晴彦,0.018404907975460124
1998,2002,横原 健偉致,0.018404907975460124
1998,2002,高瀬 護,0.018404907975460124
1998,2002,中沢 守,0.00408997955010225
1998,2002,中西 載慶,0.006134969325153375
1998,2002,徳田 宏晴,0.006134969325153375
1998,2002,中田 久保,0.014314928425357875
1998,2002,坂井 劭,0.014314928425357875
1998,2002,大竹 聡,0.0081799591002045
1998,2002,小室 友香理,0.010224948875255624
1998,2002,山中 万里,0.010224948875255624
1998,2002,山浦 敬人,0.010224948875255624
1998,2002,穂坂 賢,0.014314928425357875
1998,2002,角本 琢磨,0.0081799591002045
1998,2002,中田 佳幸,0.0081799591002045
1998,2002,伊藤 清,0.006134969325153375
